"id","mem","mem_free","processors","instance_uptime","uptime","systemload_average","heap_committed","heap_init","heap_used","heap","nonheap_committed","nonheap_init","nonheap_used","nonheap","threads_peak","threads_total_started","threads","classes","classes_loaded","classes_unloaded","gc_ps_scavenge_count","gc_ps_scavenge_time","gc_ps_marksweep_count","gc_ps_marksweep_time","httpsessions_max","httpsessions_active","gauge_response_test","counter_status200test","counter_status500test","updated_time"
457,"169052","68584","4","14353814","14362342",-1.0,"111616","65536","43031","913920","60264","2496","57436","0","61","66","61","6218","6268","50","10998","52249","11","11120",-1,"0","11.0","13089541",,2019-03-27 05:27:27
458,"167516","62036","4","14383890","14392418",-1.0,"110080","65536","48043","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11063","52485","11","11120",-1,"0","47.0","13122271",,2019-03-27 05:27:57
459,"173660","66776","4","14414014","14422542",-1.0,"116224","65536","49463","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11133","52734","11","11120",-1,"0","38.0","13155429",,2019-03-27 05:28:27
460,"178268","42264","4","14444137","14452665",-1.0,"120832","65536","78567","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11202","52976","11","11120",-1,"0","33.0","13188378",,2019-03-27 05:28:57
461,"164444","28234","4","14474239","14482767",-1.0,"107008","65536","78773","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11271","53222","11","11120",-1,"0","43.0","13220788",,2019-03-27 05:29:27
462,"170588","46589","4","14504299","14512827",-1.0,"113152","65536","66562","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11343","53467","11","11120",-1,"0","67.0","13253790",,2019-03-27 05:29:57
463,"174172","52013","4","14534405","14542933",-1.0,"116736","65536","64722","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11407","53702","11","11120",-1,"0","41.0","13286593",,2019-03-27 05:30:27
464,"170076","34627","4","14564523","14573051",-1.0,"112640","65536","78028","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11469","53941","11","11120",-1,"0","44.0","13318649",,2019-03-27 05:30:57
465,"169564","15583","4","14594623","14603151",-1.0,"112128","65536","96544","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11534","54186","11","11120",-1,"0","29.0","13351597",,2019-03-27 05:31:28
466,"181852","33563","4","14624729","14633256",-1.0,"124416","65536","90852","913920","60264","2496","57436","0","61","66","61","6218","6268","50","11598","54420","11","11120",-1,"0","44.0","13384409",,2019-03-27 05:31:58
467,"181384","7661","4","14654783","14663311",-1.0,"123904","65536","116242","913920","60264","2496","57480","0","61","66","61","6218","6268","50","11658","54655","11","11120",-1,"0","32.0","13416952",,2019-03-27 05:32:28
468,"182920","64432","4","14684896","14693424",-1.0,"125440","65536","61007","913920","60264","2496","57480","0","61","66","61","6218","6268","50","11720","54887","12","11210",-1,"0","19.0","13449895",,2019-03-27 05:32:58
469,"177800","86311","4","14715005","14723533",-1.0,"120320","65536","34008","913920","60264","2496","57480","0","61","66","61","6218","6268","50","11792","55134","12","11210",-1,"0","32.0","13482595",,2019-03-27 05:33:28
470,"169609","61302","4","14745114","14753642",-1.0,"112128","65536","50825","913920","60264","2496","57481","0","61","66","61","6218","6268","50","11864","55384","12","11210",-1,"0","17.0","13515500",,2019-03-27 05:33:58
471,"171145","59165","4","14775241","14783769",-1.0,"113664","65536","54498","913920","60264","2496","57481","0","61","66","61","6218","6268","50","11937","55639","12","11210",-1,"0","56.0","13548470",,2019-03-27 05:34:28
472,"171145","41803","4","14805358","14813886",-1.0,"113664","65536","71860","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12007","55892","12","11210",-1,"0","30.0","13581541",,2019-03-27 05:34:58
473,"169097","44424","4","14835444","14843971",-1.0,"111616","65536","67191","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12077","56140","12","11210",-1,"0","18.0","13614386",,2019-03-27 05:35:28
474,"171145","59571","4","14865515","14874043",-1.0,"113664","65536","54092","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12143","56380","12","11210",-1,"0","37.0","13647278",,2019-03-27 05:35:58
475,"168073","50709","4","14895593","14904121",-1.0,"110592","65536","59882","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12216","56628","12","11210",-1,"0","22.0","13680231",,2019-03-27 05:36:29
476,"188553","44381","4","14925692","14934220",-1.0,"131072","65536","86690","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12280","56878","12","11210",-1,"0","48.0","13712775",,2019-03-27 05:36:59
477,"179849","55950","4","14955805","14964334",-1.0,"122368","65536","66417","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12333","57095","12","11210",-1,"0","53.0","13744847",,2019-03-27 05:37:29
478,"167561","35504","4","14985916","14994444",-1.0,"110080","65536","74575","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12402","57338","12","11210",-1,"0","27.0","13777685",,2019-03-27 05:37:59
479,"172169","34424","4","15015961","15024490",-1.0,"114688","65536","80263","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12472","57583","12","11210",-1,"0","46.0","13810261",,2019-03-27 05:38:29
480,"174729","7046","4","15046077","15054604",-1.0,"117248","65536","110201","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12540","57828","12","11210",-1,"0","33.0","13843097",,2019-03-27 05:38:59
481,"176777","65126","4","15076172","15084700",-1.0,"119296","65536","54169","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12614","58086","13","11294",-1,"0","44.0","13875905",,2019-03-27 05:39:29
482,"174217","69805","4","15106274","15114802",-1.0,"116736","65536","46930","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12677","58319","13","11294",-1,"0","17.0","13909118",,2019-03-27 05:39:59
483,"173705","58278","4","15136445","15144973",-1.0,"116224","65536","57945","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12742","58559","13","11294",-1,"0","49.0","13941799",,2019-03-27 05:40:29
484,"166025","70320","4","15166563","15175091",-1.0,"108544","65536","38223","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12806","58803","13","11294",-1,"0","49.0","13974925",,2019-03-27 05:40:59
485,"171657","44716","4","15196666","15205195",-1.0,"114176","65536","69459","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12880","59061","13","11294",-1,"0","32.0","14007902",,2019-03-27 05:41:30
486,"169097","34835","4","15226751","15235279",-1.0,"111616","65536","76798","913920","60264","2496","57481","0","61","66","61","6218","6268","50","12945","59291","13","11294",-1,"0","42.0","14040563",,2019-03-27 05:42:00
487,"175241","28988","4","15256879","15265407",-1.0,"117760","65536","88771","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13012","59540","13","11294",-1,"0","33.0","14073534",,2019-03-27 05:42:30
488,"173193","34426","4","15286987","15295514",-1.0,"115712","65536","81285","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13076","59776","13","11294",-1,"0","18.0","14106575",,2019-03-27 05:43:00
489,"161417","48809","4","15317078","15325606",-1.0,"103936","65536","55126","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13152","60028","13","11294",-1,"0","43.0","14139679",,2019-03-27 05:43:30
490,"165001","13956","4","15347201","15355728",-1.0,"107520","65536","93563","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13226","60283","13","11294",-1,"0","30.0","14172714",,2019-03-27 05:44:00
491,"179337","59571","4","15377388","15385915",-1.0,"121856","65536","62284","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13292","60539","13","11294",-1,"0","37.0","14205976",,2019-03-27 05:44:30
492,"178825","41654","4","15407572","15416100",-1.0,"121344","65536","79689","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13360","60792","13","11294",-1,"0","29.0","14239074",,2019-03-27 05:45:01
493,"175753","45487","4","15437672","15446200",-1.0,"118272","65536","72784","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13425","61037","13","11294",-1,"0","28.0","14272177",,2019-03-27 05:45:31
494,"166025","82278","4","15467773","15476301",-1.0,"108544","65536","26265","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13497","61293","14","11368",-1,"0","48.0","14305014",,2019-03-27 05:46:01
495,"166025","65497","4","15497878","15506406",-1.0,"108544","65536","43046","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13572","61548","14","11368",-1,"0","28.0","14338117",,2019-03-27 05:46:31
496,"166025","71997","4","15528008","15536536",-1.0,"108544","65536","36546","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13651","61816","14","11368",-1,"0","9.0","14370854",,2019-03-27 05:47:01
497,"178313","75665","4","15558085","15566613",-1.0,"120832","65536","45166","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13726","62082","14","11368",-1,"0","30.0","14403319",,2019-03-27 05:47:31
498,"179849","56070","4","15588247","15596774",-1.0,"122368","65536","66297","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13795","62321","14","11368",-1,"0","29.0","14436091",,2019-03-27 05:48:01
499,"176777","30474","4","15618312","15626840",-1.0,"119296","65536","88821","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13860","62564","14","11368",-1,"0","38.0","14468984",,2019-03-27 05:48:31
500,"162953","28547","4","15648427","15656955",-1.0,"105472","65536","76924","913920","60264","2496","57481","0","61","66","61","6218","6268","50","13932","62816","14","11368",-1,"0","37.0","14501632",,2019-03-27 05:49:01
501,"163465","52359","4","15678589","15687117",-1.0,"105984","65536","53639","913920","60264","2496","57481","0","61","66","61","6218","6268","50","14008","63080","14","11368",-1,"0","47.0","14534601",,2019-03-27 05:49:32
502,"180361","39367","4","15708651","15717179",-1.0,"122880","65536","83532","913920","60264","2496","57481","0","61","66","61","6218","6268","50","14081","63339","14","11368",-1,"0","34.0","14567707",,2019-03-27 05:50:02
503,"182921","62106","4","15738750","15747277",-1.0,"125440","65536","63333","913920","60264","2496","57481","0","61","66","61","6218","6268","50","14156","63602","14","11368",-1,"0","35.0","14600403",,2019-03-27 05:50:32
504,"178825","17655","4","15768848","15777376",-1.0,"121344","65536","103688","913920","60264","2496","57481","0","61","66","61","6218","6268","50","14219","63838","14","11368",-1,"0","39.0","14633304",,2019-03-27 05:51:02
505,"214153","18993","4","15798950","15807478",-1.0,"156672","65536","137678","913920","60264","2496","57481","0","61","66","61","6218","6268","50","14284","64103","14","11368",-1,"0","50.0","14666411",,2019-03-27 05:51:32
506,"180859","51582","4","15829072","15837600",-1.0,"123392","65536","71809","913920","60264","2496","57467","0","73","78","73","6218","6268","50","14329","64335","14","11368",-1,"0","68.0","14701056",,2019-03-27 05:52:02
507,"167035","55215","4","15859178","15867707",-1.0,"109568","65536","54352","913920","60264","2496","57467","0","73","78","73","6218","6268","50","14393","64602","15","11448",-1,"0","63.0","14735593",,2019-03-27 05:52:32
508,"168571","73365","4","15889248","15897776",-1.0,"111104","65536","37738","913920","60264","2496","57467","0","73","78","73","6218","6268","50","14456","64865","15","11448",-1,"0","58.0","14769734",,2019-03-27 05:53:02
509,"178811","39029","4","15919358","15927886",-1.0,"121344","65536","82314","913920","60264","2496","57467","0","73","78","73","6218","6268","50","14513","65109","15","11448",-1,"0","65.0","14804476",,2019-03-27 05:53:32
510,"196219","88914","4","15949450","15957978",-1.0,"138752","65536","49837","913920","60264","2496","57467","0","73","78","73","6218","6268","50","14573","65370","15","11448",-1,"0","35.0","14839077",,2019-03-27 05:54:02
511,"189563","48302","4","15979570","15988098",-1.0,"132096","65536","83793","913920","60264","2496","57467","0","73","78","73","6218","6268","50","14628","65605","15","11448",-1,"0","41.0","14873925",,2019-03-27 05:54:33
512,"178811","32630","4","16009736","16018264",-1.0,"121344","65536","88713","913920","60264","2496","57467","0","73","78","73","6218","6268","50","14690","65859","15","11448",-1,"0","64.0","14908648",,2019-03-27 05:55:03
513,"190588","52298","4","16039814","16048342",-1.0,"133120","65536","80821","913920","60264","2496","57472","0","73","78","73","6218","6268","50","14745","66112","15","11448",-1,"0","59.0","14943128",,2019-03-27 05:55:33
514,"184005","61381","4","16069969","16078496",-1.0,"126464","65536","65082","913920","60264","2496","57541","0","73","78","73","6218","6268","50","14804","66371","15","11448",-1,"0","60.0","14977940",,2019-03-27 05:56:03
515,"178373","31251","4","16100067","16108595",-1.0,"120832","65536","89580","913920","60264","2496","57541","0","73","78","73","6218","6268","50","14863","66631","15","11448",-1,"0","72.0","15012476",,2019-03-27 05:56:33
516,"168645","66396","4","16130179","16138707",-1.0,"111104","65536","44707","913920","60264","2496","57541","0","73","78","73","6218","6268","50","14918","66883","16","11530",-1,"0","59.0","15046789",,2019-03-27 05:57:03
517,"206533","100889","4","16160244","16168772",-1.0,"148992","65536","48102","913920","60264","2496","57541","0","73","78","73","6218","6268","50","14969","67176","16","11530",-1,"0","43.0","15081276",,2019-03-27 05:57:33
518,"173253","66815","4","16190345","16198873",-1.0,"115712","65536","48896","913920","60264","2496","57541","0","73","78","73","6218","6268","50","15008","67371","16","11530",-1,"0","47.0","15115721",,2019-03-27 05:58:03
519,"169669","71250","4","16220426","16228953",-1.0,"112128","65536","40877","913920","60264","2496","57541","0","73","78","73","6218","6268","50","15063","67605","16","11530",-1,"0","54.0","15149980",,2019-03-27 05:58:33
520,"195781","79840","4","16250528","16259056",-1.0,"138240","65536","58399","913920","60264","2496","57541","0","73","78","73","6218","6268","50","15115","67854","16","11530",-1,"0","20.0","15184041",,2019-03-27 05:59:03
521,"186053","71469","4","16280613","16289140",-1.0,"128512","65536","57042","913920","60264","2496","57541","0","73","78","73","6218","6268","50","15168","68083","16","11530",-1,"0","45.0","15218399",,2019-03-27 05:59:34
522,"169157","43984","4","16310731","16319258",-1.0,"111616","65536","67631","913920","60264","2496","57541","0","73","78","73","6218","6268","50","15229","68347","16","11530",-1,"0","49.0","15253025",,2019-03-27 06:00:04
523,"182469","42052","4","16340791","16349319",-1.0,"124928","65536","82875","913920","60264","2496","57541","0","73","78","73","6218","6268","50","15295","68611","16","11530",-1,"0","41.0","15287544",,2019-03-27 06:00:34
524,"194757","15789","4","16370892","16379420",-1.0,"137216","65536","121470","913920","60264","2496","57541","0","73","78","73","6218","6268","50","15352","68862","16","11530",-1,"0","59.0","15322220",,2019-03-27 06:01:04
